order_id,customer_id,restaurant_id,order_datetime,order_status,payment_method,delivery_time_minutes,rating,subtotal,delivery_fee,discount,total_amount
1989,60,45,2025-08-21 12:29:00,Delivered,Cash,21,3,318,40,75,283
1990,233,53,2025-11-22 21:53:00,Delivered,UPI,58,,208,25,0,233
1991,136,60,2025-08-04 23:53:00,Delivered,Cash,39,,437,30,30,437
1992,144,48,2025-01-23 18:19:00,Delivered,Cash,64,,992,35,0,1027
1993,175,51,2025-05-29 05:30:00,Delivered,Debit Card,55,3,699,20,20,699
1994,295,40,2025-07-20 09:56:00,Delivered,Debit Card,61,,1010,40,75,975
1995,234,21,2025-03-27 12:43:00,Delivered,Debit Card,50,1,810,40,0,850
1996,195,52,2025-06-28 23:26:00,Delivered,Cash,42,,189,25,30,184
1997,68,43,2025-10-08 15:02:00,Delivered,Cash,46,,837,25,30,832
1998,290,59,2025-03-15 12:14:00,Delivered,Credit Card,65,,907,25,0,932
1999,64,4,2025-10-11 19:26:00,Delivered,UPI,44,2,326,25,0,351
2000,74,9,2025-11-12 18:59:00,Delivered,Debit Card,42,4,900,30,50,880
